National code	Exchange id	Exchange code	Exchange name	Symbol	realtime symbol	Korea name	English name	"Security type(1:Index,2:Stock,3:ETP(ETF),4:Warrant)"	currency	float position	data type	base price	Bid order size	Ask order size	market start time(HHMM)	market end time(HHMM)	DR 여부(Y/N)	DR 국가코드	업종분류코드	"지수구성종목 존재 여부(0:구성종목없음,1:구성종목있음)"	Tick size Type	"구분코드(001:ETF,002:ETN,003:ETC,004:Others,005:VIX Underlying ETF,006:VIX Underlying ETN)"	Tick size type 상세
US	21	NYS	뉴욕	PRIF/K	NYSPRIF/K	프라이오러티 인컴 펀드 우선주 K(7.000% 누적)	PRIORITY INCOME FUND INC 7.000% CUM PFD STK SER K	2	USD	4		21.77	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PRIF/L	NYSPRIF/L	프라이오러티 인컴 펀드 우선주 L(6.375%)	PRIORITY INCOME FUND INC 6.375% PFD SER L DUE 2029	2	USD	4		23.49	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PRIM	NYSPRIM	프리모리스 서비시스	PRIMORIS SERVICES CORPORATION	2	USD	4		59.36	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PRKS	NYSPRKS	유나이티드 파크스 앤드 리조츠	UNITED PARKS & RESORTS INC	2	USD	4		53.31	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PRLB	NYSPRLB	프로토 랩스	PROTO LABS INC	2	USD	4		30.09	1	1	930	1600	N		230	0	1	   	   
US	21	NYS	뉴욕	PRM	NYSPRM	퍼리미터 솔루션스	PERIMETER SOLUTIONS SA	2	USD	4		12.66	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PRMW	NYSPRMW	프리모 워터	PRIMO WATER CORPORATION CANADA	2	USD	4		25.3	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PRO	NYSPRO	프로스 홀딩스	PROS HOLDINGS INC	2	USD	4		19.21	1	1	930	1600	N		720	0	1	   	   
US	21	NYS	뉴욕	PRS	NYSPRS	푸르덴셜 파이낸셜 후순위채권(5.625%)	PRUDENTIAL FINANCIAL INC 5.625%JUNIOR SUBORDINATED NOTES DUE	2	USD	4		25.35	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PRT	NYSPRT	펌록 로열티 트러스트	PERMROCK ROYALTY TRUST	2	USD	4		4.03	1	1	930	1600	N		10	0	0	   	   
US	21	NYS	뉴욕	PRU	NYSPRU	푸르덴셜 파이낸셜	PRUDENTIAL FINANCIAL INC	2	USD	4		121.8	1	1	930	1600	N		620	0	0	   	   
US	21	NYS	뉴욕	PSA	NYSPSA	퍼블릭 스토리지	PUBLIC STORAGE	2	USD	4		358.62	1	1	930	1600	N		630	0	0	   	   
US	21	NYS	뉴욕	PSA/F	NYSPSA/F	퍼블릭 스토리지 우선주 F(5.150% 누적)	PUBLIC STORAGE 5.15%DEP SHS REP 1/1000TH PFD SHS SER F	2	USD	4		24.9	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSA/G	NYSPSA/G	퍼블릭 스토리지 우선주 G(5.050% 누적)	PUBLIC STORAGE 5.05%DEP REP 1/1000TH CUM PFD BEN INT G	2	USD	4		24.56	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSA/H	NYSPSA/H	퍼블릭 스토리지 우선주 H(5.600%)	PUBLIC STORAGE 5.60% DEP SHS REP 1/1000 OF PFD SBI SR H	2	USD	4		25.3	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSA/I	NYSPSA/I	퍼블릭 스토리지 우선주 I(4.875%)	PUBLIC STORAGE 4.875% DEP SHS REP 1/1000 PFD SBI SER I	2	USD	4		23.67	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSA/J	NYSPSA/J	퍼블릭 스토리지 우선주 J(4.700% 누적)	PUBLIC STORAGE 4.7% DEP SHS REP 1/1000 CUM PFD SER J	2	USD	4		23.07	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSA/K	NYSPSA/K	퍼블릭 스토리지 우선주 K(4.750% 누적)	PUBLIC STORAGE 4.75% DP SHS ECH RP 1/1000TH CM PDF SR K	2	USD	4		23.18	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSA/L	NYSPSA/L	퍼블릭 스토리지 우선주 L(4.625% 누적)	PUBLIC STORAGE 4.625% DEP SHS REP 1/1000 CUM PFD SER L	2	USD	4		22.72	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSA/M	NYSPSA/M	퍼블릭 스토리지 우선주 M(4.125%)	PUBLIC STORAGE 4.125% DEP SHS EA REP 1/1000 PF SHS SR M	2	USD	4		20.765	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSA/N	NYSPSA/N	퍼블릭 스토리지 우선주 N(3.875%)	PUBLIC STORAGE 3.875% DEP SHS RP 1/1000 PF SH BEN INT N	2	USD	4		19.2	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSA/O	NYSPSA/O	퍼블릭 스토리지 우선주 O(3.900%)	PUBLIC STORAGE 3.9% DEP SHS REP 1/1000 PFD BEN INT SR O	2	USD	4		19.03	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSA/P	NYSPSA/P	퍼블릭 스토리지 우선주 P(4.000%)	PUBLIC STORAGE 4% DEP SHS REP 1/1000TH PFD SHS BEN SR P	2	USD	4		19.99	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSA/Q	NYSPSA/Q	퍼블릭 스토리지 우선주 Q(3.950% 누적)	PUBLIC STORAGE DEP 1/1000 3.950% CUM PFD SHS BEN INT Q	2	USD	4		19.39	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSA/R	NYSPSA/R	퍼블릭 스토리지 우선주 R(4.000%)	PUBLIC STORAGE 4% DEP SHS REP 1/1000 PFD BEN INT SER R	2	USD	4		19.99	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSA/S	NYSPSA/S	퍼블릭 스토리지 우선주 S(4.100% 누적)	PUBLIC STORAGE DEP SHS REP 1/1000 CUM PFD SHS BEN SR S	2	USD	4		20.4	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSBD	NYSPSBD	파머 스퀘어 캐피털 BDC	PALMER SQUARE CAPITAL BDC INC	2	USD	4		16.36	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSEC/A	NYSPSEC/A	프로스펙트 캐피털 우선주 A(5.350%)	PROSPECT CAPITAL CORPORATION 5.35% SER A FIX RAT CUM PFD SHS	2	USD	4		20.35	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSF	NYSPSF	COHEN & STEERS SELECT PREFERRED AND INCOME FUND	COHEN & STEERS SELECT PREF & INC FD	3	USD	4		21.07	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	PSFE	NYSPSFE	페이세이프	PAYSAFE LTD	2	USD	4		22.56	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSN	NYSPSN	파슨스	PARSONS CORPORATION	2	USD	4		99.92	1	1	930	1600	N		210	0	0	   	   
US	21	NYS	뉴욕	PSO	NYSPSO	피어슨(ADR)	PEARSON SPONS ADR EACH REP 1 ORD GBP0.25	2	USD	4		13.67	1	1	930	1600	N		370	0	0	   	   
US	21	NYS	뉴욕	PSQH	NYSPSQH	PSQ 홀딩스	PSQ HOLDINGS INC	2	USD	4		2.59	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PSTG	NYSPSTG	퓨어 스토리지	PURE STORAGE INC	2	USD	4		49.75	1	1	930	1600	N		730	0	0	   	   
US	21	NYS	뉴욕	PSTL	NYSPSTL	포스털 리얼티 트러스트	POSTAL REALTY TRUST INC	2	USD	4		14.82	1	1	930	1600	N		630	0	0	   	   
US	21	NYS	뉴욕	PSX	NYSPSX	필립스 66	PHILLIPS 66	2	USD	4		132.55	1	1	930	1600	N		10	0	0	   	   
US	21	NYS	뉴욕	PTA	NYSPTA	COHEN & STEERS TAX-ADVANTAGED PREFERRED AND INCOME FUND	COHEN & STEERS TAX ADVTG PFD SEC	3	USD	4		20.76	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	PTY	NYSPTY	PIMCO CORPORATE & INCOME OPPORTUNITY FUND	PIMCO CORPORATE & INCOME OPPTY FD	3	USD	4		14.3	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	PUK	NYSPUK	푸르덴셜(ADR)	PRUDENTIAL PLC ADR EACH REPR 2 ORD GBP0.05	2	USD	4		17.41	1	1	930	1600	Y	GB	620	0	0	   	   
US	21	NYS	뉴욕	PUMP	NYSPUMP	프로페트로 홀딩	PROPETRO HOLDING CORP	2	USD	4		8.23	1	1	930	1600	N		10	0	0	   	   
US	21	NYS	뉴욕	PVH	NYSPVH	필립스 반 휴센	PVH CORPORATION	2	USD	4		97.55	1	1	930	1600	N		330	0	0	   	   
US	21	NYS	뉴욕	PVL	NYSPVL	퍼미언빌 로열티 트러스트	PERMIANVILLE ROYALTY TRUST	2	USD	4		1.68	1	1	930	1600	N		10	0	1	   	   
US	21	NYS	뉴욕	PWR	NYSPWR	콴타 서비시스	QUANTA SERVICES	2	USD	4		289.73	1	1	930	1600	N		220	0	0	   	   
US	21	NYS	뉴욕	PWSC	NYSPWSC	파워스쿨 홀딩스	POWERSCHOOL HLDGS INC	2	USD	4		22.77	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PX	NYSPX	P10	P10 INC	2	USD	4		10.94	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PYN	NYSPYN	PIMCO NEW YORK MUNICIPAL INCOME FUND 3	PIMCO NEW YORK MUNICIP INC FD III	3	USD	4		6.24	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	PYT	NYSPYT	프리퍼드플러스 트러스트 GSC-2(2034-02-15 6.345%)	PPLUS TRUST CERTIFICATE 6.345% PRF 15/02/34 SER GSC-2 USD25	2	USD	4		23.49	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	PZC	NYSPZC	PIMCO CALIFORNIA MUNICIPAL INCOME FUND 3	PIMCO CALIF MUNICIPAL INCOME FD III	3	USD	4		7.52	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	QBTS	NYSQBTS	디 웨이브 퀀텀	D-WAVE QUANTUM INC	2	USD	4		0.96	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	QD	NYSQD	취뎬(ADR)	QUDIAN INC SPON ADS EACH REP 1 ORD SHS CLASS A	2	USD	4		1.88	1	1	930	1600	N		640	0	0	   	   
US	21	NYS	뉴욕	QGEN	NYSQGEN	키아젠	QIAGEN NV	2	USD	4		45.59	1	1	930	1600	N		530	0	0	   	   
US	21	NYS	뉴욕	QS	NYSQS	퀀텀스케이프	QUANTUMSCAPE CORPORATION	2	USD	4		5.93	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	QSR	NYSQSR	레스토랑 브랜즈 인터내셔널	RESTAURANT BRANDS INTL INC	2	USD	4		70.49	1	1	930	1600	N		350	0	0	   	   
US	21	NYS	뉴욕	QTWO	NYSQTWO	Q2 홀딩스	Q2 HLDGS INC	2	USD	4		79.73	1	1	930	1600	N		720	0	1	   	   
US	21	NYS	뉴욕	QUAD	NYSQUAD	쿼드 그래픽스	QUAD/GRAPHICS INC	2	USD	4		4.37	1	1	930	1600	N		260	0	1	   	   
US	21	NYS	뉴욕	QVCC	NYSQVCC	QVC 선순위채권(2068-11-26 6.250%)	QVC INC 6.25% SENIOR SECURED NOTES 26/11/2068	2	USD	4		13.85	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	QVCD	NYSQVCD	QVC 선순위채권(2067 6.375%)	QVC INC 6.375% SENIOR SECURED NTS DUE 2067 USD25	2	USD	4		13.71	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	R	NYSR	라이더 시스템	RYDER SYSTEM INC	2	USD	4		147.87	1	1	930	1600	N		290	0	0	   	   
US	21	NYS	뉴욕	RA	NYSRA	BROOKFIELD REAL ASSETS INCOME FUND	BROOKFIELD REAL ASSETS INCOME FD IN	3	USD	4		13.63	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	RACE	NYSRACE	페라리	FERRARI N V	2	USD	4		474.06	1	1	930	1600	N		310	0	0	   	   
US	21	NYS	뉴욕	RAMP	NYSRAMP	라이브램프 홀딩스	LIVERAMP HOLDINGS INC	2	USD	4		26.06	1	1	930	1600	N		720	0	1	   	   
US	21	NYS	뉴욕	RBA	NYSRBA	RB 글로벌	RB GLOBAL INC	2	USD	4		85.31	1	1	930	1600	N		260	0	0	   	   
US	21	NYS	뉴욕	RBC	NYSRBC	RBC 베어링스	RBC BEARINGS INC.	2	USD	4		299.69	1	1	930	1600	N		0	0	1	   	   
US	21	NYS	뉴욕	RBCP	NYSRBCP	RBC 베어링스 우선주 A(5.000% 전환)	RBC BEARINGS INC. 5.00% MANDATORY CONV PFD STK SER A	2	USD	4		133.09	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RBLX	NYSRBLX	로블록스	ROBLOX CORPORATION	2	USD	4		46.3	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RBOT	NYSRBOT	바이케리어스 서지컬	VICARIOUS SURGICAL INC	2	USD	4		5.86	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RBRK	NYSRBRK	루브릭	RUBRIK INC	2	USD	4		32.7	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RC	NYSRC	레디 캐피털	READY CAPITAL CORPORATION	2	USD	4		8.35	1	1	930	1600	N		630	0	1	   	   
US	21	NYS	뉴욕	RC/C	NYSRC/C	레디 캐피털 우선주 C(6.250%)	READY CAPITAL CORPORATION 6.25% PFD CONV SER C	2	USD	4		19.301	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RC/E	NYSRC/E	레디 캐피털 우선주 E(6.500% 누적 상환)	READY CAPITAL CORPORATION 6.50% CUM RED PFD SHS SER E	2	USD	4		19.59	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RCB	NYSRCB	레디 캐피털 선순위채권(2026-07-30 6.200%)	READY CAPITAL CORPORATION 6.20% SENIOR NOTES DUE 30/07/2026	2	USD	4		24.34	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RCC	NYSRCC	레디 캐피털 선순위채권(2026-02-15 5.750%)	READY CAPITAL CORPORATION 5.75% SENIOR NOTES DUE 15/02/2026	2	USD	4		24.54	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RCFA	NYSRCFA	퍼셉션 캐피털 4	PERCEPTION CAPITAL CORP. IV	2	USD	4		11.44	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RCFA/UN	NYSRCFA/UN	퍼셉션 캐피털 4 유닛	PERCEPTION CAPITAL CORP. IV UNITS (1 CL A ORD SHS 1/2 RED WT	2	USD	4		11.38	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RCI	NYSRCI	로저스 커뮤니케이션스	ROGERS COMMUNICATIONS INC	2	USD	4		39.86	1	1	930	1600	N		820	0	0	   	   
US	21	NYS	뉴욕	RCL	NYSRCL	로열 캐리비언 크루즈	ROYAL CARIBBEAN GROUP	2	USD	4		171.16	1	1	930	1600	N		350	0	0	   	   
US	21	NYS	뉴욕	RCS	NYSRCS	PIMCO STRATEGIC INCOME FUND	PIMCO STRATEGIC INCOME FUND INC	3	USD	4		7.57	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	RCUS	NYSRCUS	아쿠스 바이오사이언시스	ARCUS BIOSCIENCES INC	2	USD	4		16.8	1	1	930	1600	N		530	0	0	   	   
US	21	NYS	뉴욕	RDDT	NYSRDDT	레딧	REDDIT INC	2	USD	4		64.56	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RDN	NYSRDN	라디언 그룹	RADIAN GROUP INC	2	USD	4		35.43	1	1	930	1600	N		640	0	0	   	   
US	21	NYS	뉴욕	RDW	NYSRDW	레드와이어	REDWIRE CORP	2	USD	4		6.45	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RDY	NYSRDY	닥터 레디스 래브러토리스(ADR)	DR REDDYS LABORATORIES ADS EACH REPR 1 ORD INR5	2	USD	4		78.35	1	1	930	1600	Y	IN	520	0	0	   	   
US	21	NYS	뉴욕	RELX	NYSRELX	RELX(ADR)	RELX PLC SPON ADS EACH REPR 1 ORD SHS GBP0.144	2	USD	4		48.13	1	1	930	1600	N		260	0	0	   	   
US	21	NYS	뉴욕	RERE	NYSRERE	AT리뉴(ADR)	ATRENEW INC SPON ADS EACH REP 0.666 ORD SHS CL A	2	USD	4		2.19	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RES	NYSRES	RPC	RPC INC	2	USD	4		6.55	1	1	930	1600	N		10	0	0	   	   
US	21	NYS	뉴욕	REVG	NYSREVG	REV 그룹	REV GROUP INC	2	USD	4		27.9	1	1	930	1600	N		230	0	0	   	   
US	21	NYS	뉴욕	REX	NYSREX	렉스 아메리칸 리소시스	REX AMERICAN RESOURCES CORPORATION	2	USD	4		45.88	1	1	930	1600	N		10	0	1	   	   
US	21	NYS	뉴욕	REXR	NYSREXR	렉스포드 인더스트리얼 리얼티	REXFORD INDUSTRIAL REALTY INC	2	USD	4		52.18	1	1	930	1600	N		630	0	0	   	   
US	21	NYS	뉴욕	REXR/B	NYSREXR/B	렉스포드 인더스트리얼 리얼티 우선주 B(5.875% 누적 상환)	REXFORD INDUSTRIAL REALTY INC 5.875% CUM RED PFD SHS SER B U	2	USD	4		23.32	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	REXR/C	NYSREXR/C	렉스포드 인더스트리얼 리얼티 우선주 C(5.625% 누적 상환)	REXFORD INDUSTRIAL REALTY INC 5.625% CUM RED PREF STK SER C	2	USD	4		22.6	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	REZI	NYSREZI	레지디오 테크놀로지스	RESIDEO TECHNOLOGIES INC	2	USD	4		20.11	1	1	930	1600	N		220	0	0	   	   
US	21	NYS	뉴욕	RF	NYSRF	리전스 파이낸셜	REGIONS FINANCIAL CORP	2	USD	4		23.36	1	1	930	1600	N		610	0	0	   	   
US	21	NYS	뉴욕	RF/B	NYSRF/B	리전스 파이낸셜 우선주 B(6.375%)	REGIONS FINANCIAL CORP 6.375 NON CUM REP 1/40 PERP PFD SER B	2	USD	4		24.98	1	1	930	1600	N		610	0	0	   	   
US	21	NYS	뉴욕	RF/C	NYSRF/C	리전스 파이낸셜 우선주 C(5.700%)	REGIONS FINANCIAL CORP 5.7% DEP SHS REPSTG 1/40 PFD SER C	2	USD	4		24.89	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RF/E	NYSRF/E	리전스 파이낸셜 우선주 E	REGIONS FINANCIAL CORP DEPOSITARY SHS REP 1/40TH PERP PFD SE	2	USD	4		19.5038	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RF/F	NYSRF/F	리전스 파이낸셜 우선주 F	REGIONS FINANCIAL CORP DEP SHS REPSTG 1/40TH PERP PFD SER F	2	USD	4		26.12	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RFI	NYSRFI	COHEN & STEERS TOTAL RETURN REALTY FUND	COHEN & STEERS TOTAL RET RLTY FUND	3	USD	4		12.92	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	RFL	NYSRFL	라파엘 홀딩스	RAFAEL HOLDINGS INC	2	USD	4		1.75	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RFM	NYSRFM	RIVERNORTH FLEXIBLE MUNICIPAL INCOME FUND	RIVERNORTH FLEXIBLE MUNI INM FD INC	3	USD	4		16.18	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	RFMZ	NYSRFMZ	RIVERNORTH FLEXIBLE MUNICIPAL INCOME FUND 2	RIVERNORTH FLEXB MUNI INM FD II INC	3	USD	4		14.48	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	RGA	NYSRGA	리인슈어런스 그룹 오브 아메리카	REINSURANCE GROUP OF AMERICA	2	USD	4		218.74	1	1	930	1600	N		620	0	0	   	   
US	21	NYS	뉴욕	RGR	NYSRGR	스텀 루거 앤드 컴퍼니	STURM RUGER & CO INC	2	USD	4		42.36	1	1	930	1600	N		350	0	1	   	   
US	21	NYS	뉴욕	RGT	NYSRGT	ROYCE GLOBAL TRUST	ROYCE GLOBAL TRUST INC	3	USD	4		11.62	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	RH	NYSRH	RH	RH	2	USD	4		348.93	1	1	930	1600	N		380	0	0	   	   
US	21	NYS	뉴욕	RHI	NYSRHI	로버트 하프	ROBERT HALF INC	2	USD	4		66	1	1	930	1600	N		260	0	0	   	   
US	21	NYS	뉴욕	RHP	NYSRHP	라이먼 호스피털리티 프라퍼티스	RYMAN HOSPITALITY PPTYS INC	2	USD	4		108.91	1	1	930	1600	N		630	0	0	   	   
US	21	NYS	뉴욕	RIG	NYSRIG	트랜스오션	TRANSOCEAN LIMITED	2	USD	4		4.54	1	1	930	1600	N		10	0	0	   	   
US	21	NYS	뉴욕	RIO	NYSRIO	리오 틴토(ADR)	RIO TINTO ADR EACH REP 1 ORD	2	USD	4		65.18	1	1	930	1600	N		130	0	0	   	   
US	21	NYS	뉴욕	RITM	NYSRITM	리듬 캐피털	RITHM CAPITAL CORP	2	USD	4		11.91	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RITM/A	NYSRITM/A	리듬 캐피털 우선주 A(7.500% 누적 상환)	RITHM CAPITAL CORP 7.50%FXD TO FLTG RATE CUM RED PRF SER A	2	USD	4		25.59	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RITM/B	NYSRITM/B	리듬 캐피털 우선주 B(7.125% 누적 상환)	RITHM CAPITAL CORP 7.125%FIX TO FLTG RATE CUM RED PFD SER B	2	USD	4		25.34	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RITM/C	NYSRITM/C	리듬 캐피털 우선주 C(6.375% 누적 상환)	RITHM CAPITAL CORP 6.375%FXD TO FLTG RATE CUM RED PFD SER C	2	USD	4		24.05	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RITM/D	NYSRITM/D	리듬 캐피털 우선주 D(7.000% 누적 상환)	RITHM CAPITAL CORP 7.00%FXD RATE RESET CUM RED PFD STK D	2	USD	4		24.24	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RIV	NYSRIV	RIVERNORTH OPPORTUNITIES FUND	RIVERNORTH OPPORTUNITIES FD INC	3	USD	4		12.49	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	RIV/A	NYSRIV/A	RIVERNORTH OPPORTUNITIES FUND 우선주(6.000%)	RIVERNORTH OPPORTUNITIES FD INC 6.00%PERPETUAL PREFERRED STK	2	USD	4		24.525	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RJF	NYSRJF	레이먼드 제임스 파이낸셜	RAYMOND JAMES FINANCIAL INC	2	USD	4		124.11	1	1	930	1600	N		640	0	0	   	   
US	21	NYS	뉴욕	RJF/B	NYSRJF/B	레이먼드 제임스 파이낸셜 우선주 B(6.375%)	RAYMOND JAMES FINANCIAL INC 6.375%DEP SHS REP 1/40TH FXD FLT	2	USD	4		25.12	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RKT	NYSRKT	로켓 컴퍼니스	ROCKET COMPANIES INC	2	USD	4		19.19	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RL	NYSRL	랄프 로렌	RALPH LAUREN CORP	2	USD	4		184.76	1	1	930	1600	N		330	0	0	   	   
US	21	NYS	뉴욕	RLI	NYSRLI	RLI	RLI CORP	2	USD	4		153.37	1	1	930	1600	N		620	0	0	   	   
US	21	NYS	뉴욕	RLJ	NYSRLJ	RLJ 로징 트러스트	RLJ LODGING TR	2	USD	4		9.9	1	1	930	1600	N		630	0	0	   	   
US	21	NYS	뉴욕	RLJ/A	NYSRLJ/A	RLJ 로징 트러스트 우선주 A(7.800% 누적 전환)	RLJ LODGING TR 7.8% CUMULATIVE CONV PFD SER A USD25	2	USD	4		26.29	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RLTY	NYSRLTY	COHEN & STEERS REAL ESTATE OPPORTUNITIES AND INCOME FUND	COHEN & STEERS REAL ESTATE OPP & IN	3	USD	4		17.41	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	RLX	NYSRLX	RLX 테크놀로지(ADR)	RLX TECHNOLOGY INC SPON ADS EACH REP 1 CL A ORD SHS	2	USD	4		1.67	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RM	NYSRM	리저널 매니지먼트	REGIONAL MGMT CORP	2	USD	4		33.24	1	1	930	1600	N		640	0	1	   	   
US	21	NYS	뉴욕	RMAX	NYSRMAX	리맥스 홀딩스	RE/MAX HOLDINGS	2	USD	4		12.77	1	1	930	1600	N		630	0	1	   	   
US	21	NYS	뉴욕	RMD	NYSRMD	레즈메드	RESMED INC	2	USD	4		242.98	1	1	930	1600	N		510	0	0	   	   
US	21	NYS	뉴욕	RMI	NYSRMI	RIVERNORTH OPPORTUNISTIC MUNICIPAL INCOME FUND	RIVERNORTH OPPOR MUNI INCM FD INC	3	USD	4		16.15	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	RMM	NYSRMM	RIVERNORTH MANAGED DURATION MUNICIPAL INCOME FUND	RIVERNORTH MANAGED DUR MUN INCOM FD	3	USD	4		15.75	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	RMMZ	NYSRMMZ	RIVERNORTH MANAGED DURATION MUNICIPAL INCOME FUND 2	RIVERNORTH MANAGED DUR MUN INC FDII	3	USD	4		16.22	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	RMPL/	NYSRMPL/	리버노스 스페셜리티 파이낸스 우선주 A(5.875% 누적 상환)	RIVERNORTH CAPITAL AND INCM FD INC 5.875% PFD SHS SER A USD2	2	USD	4		25.13	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	RMT	NYSRMT	ROYCE MICRO-CAP TRUST	ROYCE MICRO-CAP TRUST INC	3	USD	4		9.67	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	RNG	NYSRNG	링센트럴	RINGCENTRAL INC	2	USD	4		30.36	1	1	930	1600	N		720	0	1	   	   
US	21	NYS	뉴욕	RNGR	NYSRNGR	레인저 에너지 서비시스	RANGER ENERGY SERVICES INC	2	USD	4		12.43	1	1	930	1600	N		10	0	0	   	   
US	21	NYS	뉴욕	RNP	NYSRNP	COHEN & STEERS REIT AND PREFERRED INCOME FUND	COHEN & STEERS REIT & PFD & INCM FD	3	USD	4		23.27	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	RNR	NYSRNR	르네상스리 홀딩스	RENAISSANCERE HOLDINGS LTD	2	USD	4		260.96	1	1	930	1600	N		620	0	0	   	   
