S	Exchange id	Exchange code	Exchange name	Symbol	realtime symbol	Korea name	English name	"Security type(1:Index,2:Stock,3:ETP(ETF),4:Warrant)"	currency	float position	data type	base price	Bid order size	Ask order size	market start time(HHMM)	market end time(HHMM)	DR 여부(Y/N)	DR 국가코드	업종분류코드	"지수구성종목 존재 여부(0:구성종목없음,1:구성종목있음)"	Tick size Type	"구분코드(001:ETF,002:ETN,003:ETC,004:Others,005:VIX Underlying ETF,006:VIX Underlying ETN)"	Tick size type 상세
US	22	NAS	나스닥	TEM	NASTEM	템퍼스 AI	TEMPUS AI INC	2	USD	4		50.09	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TENB	NASTENB	테너블 홀딩스	TENABLE HOLDINGS INC	2	USD	4		40.28	1	1	930	1600	N		720	0	0	   	   
US	22	NAS	나스닥	TENX	NASTENX	테낙스 테라퓨틱스	TENAX THERAPEUTICS INC	2	USD	4		3.62	1	1	930	1600	N		530	0	1	   	   
US	22	NAS	나스닥	TER	NASTER	테라다인	TERADYNE INC	2	USD	4		133.82	1	1	930	1600	N		710	0	0	   	   
US	22	NAS	나스닥	TERN	NASTERN	턴스 파머슈티컬스	TERNS PHARMACEUTICALS INC	2	USD	4		10.04	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TETE	NASTETE	테크놀로지 앤드 텔레커뮤니케이션 애퀴지션	TECHNOLOGY & TELECOMMUNICA ACQ CORP	2	USD	4		12.15	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TETEU	NASTETEU	테크놀로지 앤드 텔레커뮤니케이션 애퀴지션 유닛	TECHNOLOGY & TELECOMMUNICA ACQ CORP UNIT 1 CL A SHS &38	2	USD	4		12.01	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TFFP	NASTFFP	TFF 파머슈티컬스	TFF PHARMACEUTICALS INC	2	USD	4		2.31	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TFIN	NASTFIN	트라이엄프 파이낸셜	TRIUMPH FINANCIAL INC	2	USD	4		84.01	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TFINP	NASTFINP	트라이엄프 파이낸셜 우선주 C(7.125% 상환)	TRIUMPH FINANCIAL INC 7.125 DEP SHS REP 1/40TH PERP PFD SER	2	USD	4		22.94	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TFSL	NASTFSL	TFS 파이낸셜	TFS FINANCIAL CORPORATION	2	USD	4		13.48	1	1	930	1600	N		640	0	0	   	   
US	22	NAS	나스닥	TGAA	NASTGAA	타겟 글로벌 애퀴지션	TARGET GLOBAL ACQUISITION I CORP	2	USD	4		11.26	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TGAAU	NASTGAAU	타겟 글로벌 애퀴지션 유닛	TARGET GLOBAL ACQUISITION I CORP UNIT 1 CL A & 1/3 WT EX	2	USD	4		11.29	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TGL	NASTGL	트레저 글로벌	TREASURE GLOBAL INC	2	USD	4		0.6807	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TGTX	NASTGTX	TG 테라퓨틱스	TG THERAPEUTICS INC	2	USD	4		25.28	1	1	930	1600	N		530	0	1	   	   
US	22	NAS	나스닥	TH	NASTH	타겟 호스피털리티	TARGET HOSPITALITY CORP	2	USD	4		9.68	1	1	930	1600	N		350	0	0	   	   
US	22	NAS	나스닥	THAR	NASTHAR	타이뮨	THARIMMUNE INC	2	USD	4		2.9943	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	THCH	NASTHCH	TH 인터내셔널	TH INTERNATIONAL LIMITED	2	USD	4		0.6384	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	THCP	NASTHCP	선더 브리지 캐피털 파트너스 4	THUNDER BRDG CAP PARTNERS IV INC	2	USD	4		10.49	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	THCPU	NASTHCPU	선더 브리지 캐피털 파트너스 4 유닛	THUNDER BRDG CAP PARTNERS IV INC UNIT 1 CL A & 1/5 WT EX	2	USD	4		10.5	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	THFF	NASTHFF	퍼스트 파이낸셜	FIRST FINANCIAL CORPORATION IND	2	USD	4		46.46	1	1	930	1600	N		610	0	1	   	   
US	22	NAS	나스닥	THRD	NASTHRD	서드 하모닉 바이오	THIRD HARMONIC BIO INC	2	USD	4		14.73	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	THRM	NASTHRM	젠섬	GENTHERM INC	2	USD	4		50.78	1	1	930	1600	N		320	0	1	   	   
US	22	NAS	나스닥	THRY	NASTHRY	스리브 홀딩스	THRYV HOLDINGS INC	2	USD	4		18.84	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	THTX	NASTHTX	테라테크놀로지스	THERATECHNOLOGIES INC	2	USD	4		1.22	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TIGO	NASTIGO	밀리콤 인터내셔널 셀룰러	MILLICOM INTERNATIONAL CELLULAR	2	USD	4		27.39	1	1	930	1600	N		820	0	0	   	   
US	22	NAS	나스닥	TIGR	NASTIGR	업 핀테크 홀딩스(ADR)	UP FINTECH HOLDING LIMITED SPON ADS EACH REP 15 ORD SHS CL A	2	USD	4		3.82	1	1	930	1600	N		640	0	0	   	   
US	22	NAS	나스닥	TIL	NASTIL	인스틸 바이오	INSTIL BIO INC	2	USD	4		58.75	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TILE	NASTILE	인터페이스	INTERFACE INC	2	USD	4		19	1	1	930	1600	N		260	0	1	   	   
US	22	NAS	나스닥	TIPT	NASTIPT	팁트리	TIPTREE INC	2	USD	4		20.11	1	1	930	1600	N		620	0	1	   	   
US	22	NAS	나스닥	TIRX	NASTIRX	티엔 루이시앙 홀딩스	TIAN RUIXIANG HOLDINGS LTD	2	USD	4		1.85	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TITN	NASTITN	타이탄 머시너리	TITAN MACHINERY INC	2	USD	4		14.39	1	1	930	1600	N		250	0	1	   	   
US	22	NAS	나스닥	TIVC	NASTIVC	티빅 헬스 시스템스	TIVIC HEALTH SYSTEMS INC	2	USD	4		0.28	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TKLF	NASTKLF	요시츠(ADR)	YOSHITSU CO LTD SPON ADS EA REP 1 ORD SHS	2	USD	4		0.59	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TKNO	NASTKNO	알파 테크노바	ALPHA TEKNOVA INC	2	USD	4		5.11	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TLF	NASTLF	탠디 레더 팩토리	TANDY LEATHER FACTORY INC	2	USD	4		4.1	1	1	930	1600	N		0	0	1	   	   
US	22	NAS	나스닥	TLGY	NASTLGY	TLGY 애퀴지션	TLGY ACQUISITION CORPORATION	2	USD	4		11.51	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TLGYU	NASTLGYU	TLGY 애퀴지션 유닛	TLGY ACQUISITION CORPORATION UNIT 1 COM CL A & 1/2 WT EX	2	USD	4		11.49	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TLIS	NASTLIS	탈리스 바이오메디컬	TALIS BIOMEDICAL CORP	2	USD	4		4.38	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TLN	NASTLN	탈런 에너지	TALEN ENERGY CORPORATION	2	USD	4		175.36	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TLPH	NASTLPH	탤페라	TALPHERA INC	2	USD	4		0.9414	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TLRY	NASTLRY	틸레이 브랜즈	TILRAY BRANDS INC	2	USD	4		1.78	1	1	930	1600	N		520	0	0	   	   
US	22	NAS	나스닥	TLS	NASTLS	텔로스	TELOS CORPORATION	2	USD	4		3.67	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TLSA	NASTLSA	티지아나 라이프 사이언시스	TIZIANA LIFE SCIENCES LTD	2	USD	4		1.1064	1	1	930	1600	N		530	0	0	   	   
US	22	NAS	나스닥	TLSI	NASTLSI	트라이살러스 라이프 사이언시스	TRISALUS LIFE SCIENCES INC	2	USD	4		4.59	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TLT	NASTLT	ISHARES 20+Y TREASURY BOND ETF	ISHARES TRUST 20+ YR TREAS BD ETF	3	USD	4		99.26	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	TMC	NASTMC	TMC 더 메탈스 컴퍼니	TMC THE METALS CO INC	2	USD	4		1.03	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TMCI	NASTMCI	트리스 메디컬 컨셉츠	TREACE MED CONCEPTS INC	2	USD	4		5.6	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TMCWW	NASTMCWW	TMC 더 메탈스 컴퍼니 콜 워런트(2026-09-09)	TMC THE METALS CO INC C/WTS 09/09/2026 (TO PUR COM)	2	USD	4		0.0766	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TMDX	NASTMDX	트랜스메딕스 그룹	TRANSMEDICS GROUP INC	2	USD	4		165.98	1	1	930	1600	N		510	0	0	   	   
US	22	NAS	나스닥	TMET	NASTMET	ISHARES US ETF TRUST TRANSITION ENABLING METALS ETF	ISHARES US ETF TRUST TRANSITION ENABLING METALS ETF	3	USD	4		28.78	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	TMTC	NASTMTC	TMT 애퀴지션	TMT ACQUISITION CORP	2	USD	4		11.2	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TMTCU	NASTMTCU	TMT 애퀴지션 유닛	TMT ACQUISITION CORP UNIT 1 ORD SHS & 1 RT	2	USD	4		11.2	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TMUS	NASTMUS	T 모바일 US	T-MOBILE US INC	2	USD	4		199.64	1	1	930	1600	N		820	0	0	   	   
US	22	NAS	나스닥	TNDM	NASTNDM	탠덤 다이어비츠 케어	TANDEM DIABETES CARE INC	2	USD	4		44.45	1	1	930	1600	N		510	0	1	   	   
US	22	NAS	나스닥	TNFA	NASTNFA	TNF 파머슈티컬스	TNF PHARMACEUTICALS INC EFFEC	2	USD	4		1.27	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TNGX	NASTNGX	탱고 테라퓨틱스	TANGO THERAPEUTICS INC	2	USD	4		8.41	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TNON	NASTNON	테넌 메디컬	TENON MEDICAL INC	2	USD	4		5.03	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TNXP	NASTNXP	토닉스 파머슈티컬스 홀딩	TONIX PHARMACEUTICALS HLDG CORP	2	USD	4		0.1499	1	1	930	1600	N		530	0	1	   	   
US	22	NAS	나스닥	TNYA	NASTNYA	테나야 테라퓨틱스	TENAYA THERAPEUTICS INC	2	USD	4		2.19	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TOI	NASTOI	온콜로지 인스티튜트	THE ONCOLOGY INSTITUTE INC	2	USD	4		0.2947	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TOIIW	NASTOIIW	온콜로지 인스티튜트 콜 워런트(2026-11-15)	THE ONCOLOGY INSTITUTE INC C/WTS (TO PUR COM)	2	USD	4		0.0144	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TOMZ	NASTOMZ	토미 인바이런멘틀 솔루션스	TOMI ENVIRONMENTAL SOLUTIONS INC	2	USD	4		0.76	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TOP	NASTOP	탑 파이낸셜 그룹	TOP FINANCIAL GROUP LIMITED	2	USD	4		1.51	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TORO	NASTORO	토로	TORO CORP	2	USD	4		3.54	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TOUR	NASTOUR	투뉴(ADR)	TUNIU CORP ADS EA REPR 3 ORD SHS CL A	2	USD	4		0.8257	1	1	930	1600	N		350	0	0	   	   
US	22	NAS	나스닥	TOWN	NASTOWN	타운뱅크	TOWNEBANK(PORTSMOUTH VIRGINIA)	2	USD	4		34.85	1	1	930	1600	N		610	0	1	   	   
US	22	NAS	나스닥	TOYO	NASTOYO	토요	TOYO CO LTD	2	USD	4		3.11	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TPCS	NASTPCS	테크프리시전	TECHPRECISION CORP	2	USD	4		3.15	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TPG	NASTPG	TPG	TPG INC	2	USD	4		59.33	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TPGXL	NASTPGXL	TPG 오퍼레이팅 그룹 2 후순위채권(2064-03-15 6.950%)	TPG OPERATING GROUP II LP 6.95% JR NTS 15/03/2064 USD25	2	USD	4		25.99	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TPIC	NASTPIC	TPI 컴포지트	TPI COMPOSITES INC	2	USD	4		4.58	1	1	930	1600	N		230	0	0	   	   
US	22	NAS	나스닥	TPST	NASTPST	템페스트 테라퓨틱스	TEMPEST THERAPEUTICS INC	2	USD	4		1.41	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TQQQ	NASTQQQ	PROETF ULTRAPRO QQQ	PROSHARES TRUST ULTRAPRO QQQ USD	3	USD	4		70.58	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	TRAW	NASTRAW	트로스 파머	TRAWS PHARMA INC	2	USD	4		0.31	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TRDA	NASTRDA	엔트라다 테라퓨틱스	ENTRADA THERAPEUTICS INC	2	USD	4		15	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TREE	NASTREE	렌딩트리	LENDINGTREE INC	2	USD	4		59.84	1	1	930	1600	N		640	0	1	   	   
US	22	NAS	나스닥	TRIB	NASTRIB	트리니티 바이오테크(ADR)	TRINITY BIOTECH PLC SPON ADR EACH REP 20 ORD (POST SPLIT)	2	USD	4		1.28	1	1	930	1600	Y	IE	510	0	0	   	   
US	22	NAS	나스닥	TRIN	NASTRIN	트리니티 캐피털	TRINITY CAPITAL INC	2	USD	4		14.12	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TRINI	NASTRINI	트리니티 캐피털 일반채권(2029-09-30 7.875%)	TRINITY CAPITAL INC 7.875% NTS 30/09/2029	2	USD	4		25.61	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TRINL	NASTRINL	트리니티 캐피털 일반채권(2025-01-16 7.000%)	TRINITY CAPITAL INC 7.00% NOTES DUE 16/01/2025	2	USD	4		25.18	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TRINZ	NASTRINZ	트리니티 캐피털 일반채권(2029 7.875%)	TRINITY CAPITAL INC 7.875% NOTES DUE 2029	2	USD	4		25.5101	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TRIP	NASTRIP	트립어드바이저	TRIPADVISOR INC	2	USD	4		14.55	1	1	930	1600	N		370	0	0	   	   
US	22	NAS	나스닥	TRMB	NASTRMB	트림블	TRIMBLE INC	2	USD	4		60.2	1	1	930	1600	N		730	0	0	   	   
US	22	NAS	나스닥	TRMD	NASTRMD	TORM	TORM PLC	2	USD	4		36.44	1	1	930	1600	N		10	0	0	   	   
US	22	NAS	나스닥	TRMK	NASTRMK	트러스트마크	TRUSTMARK CORP	2	USD	4		33.6	1	1	930	1600	N		610	0	1	   	   
US	22	NAS	나스닥	TRML	NASTRML	투어멀린 바이오	TOURMALINE BIO INC	2	USD	4		22.6	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TRNR	NASTRNR	인터랙티브 스트렝스	INTERACTIVE STRENGTH INC	2	USD	4		0.2484	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TRNS	NASTRNS	트랜스캣	TRANSCAT INC	2	USD	4		132.76	1	1	930	1600	N		250	0	1	   	   
US	22	NAS	나스닥	TROO	NASTROO	트룹스	TROOPS INC	2	USD	4		3.02	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TROW	NASTROW	티 로웨 프라이스 그룹	PRICE T ROWE GROUPS	2	USD	4		110.55	1	1	930	1600	N		640	0	0	   	   
US	22	NAS	나스닥	TRS	NASTRS	트리마스	TRIMAS CORP	2	USD	4		25.71	1	1	930	1600	N		230	0	1	   	   
US	22	NAS	나스닥	TRSG	NASTRSG	텅그레이 테크놀로지스	TUNGRAY TECHNOLOGIES INC	2	USD	4		2.65	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TRST	NASTRST	트러스트코 뱅크 NY	TRUSTCO BANK CORP NY	2	USD	4		34.73	1	1	930	1600	N		640	0	1	   	   
US	22	NAS	나스닥	TRUE	NASTRUE	트루카	TRUECAR INC	2	USD	4		3.31	1	1	930	1600	N		720	0	1	   	   
US	22	NAS	나스닥	TRUG	NASTRUG	트루골프	TRUGOLF HOLDINGS INC	2	USD	4		1.1	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TRUP	NASTRUP	트루패니언	TRUPANION INC	2	USD	4		42	1	1	930	1600	N		620	0	1	   	   
US	22	NAS	나스닥	TRVG	NASTRVG	트리바고(ADR)	TRIVAGO N V SPON ADS EACH REPR 5 ORD CL A (POST SPT)	2	USD	4		1.76	1	1	930	1600	N		370	0	0	   	   
US	22	NAS	나스닥	TRVI	NASTRVI	트레비 테라퓨틱스	TREVI THERAPEUTICS INC	2	USD	4		3.5	1	1	930	1600	N		520	0	0	   	   
US	22	NAS	나스닥	TRVN	NASTRVN	트레베나	TREVENA INC	2	USD	4		4.7	1	1	930	1600	N		530	0	1	   	   
US	22	NAS	나스닥	TSAT	NASTSAT	텔레셋	TELESAT CORP	2	USD	4		10.69	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TSBK	NASTSBK	팀버랜드 뱅코프	TIMBERLAND BANCORP	2	USD	4		31.42	1	1	930	1600	N		640	0	1	   	   
US	22	NAS	나스닥	TSBX	NASTSBX	턴스톤 바이오로직스	TURNSTONE BIOLOGICS CORP	2	USD	4		0.6745	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TSCO	NASTSCO	트랙터 서플라이	TRACTOR SUPPLY CO	2	USD	4		273.97	1	1	930	1600	N		380	0	0	   	   
US	22	NAS	나스닥	TSDD	NASTSDD	GRANITESHARES ETF TRUST 2X SHORT TSLA DAILY ETF	GRANITESHARES ETF TRUST 2X SHORT TSLA DAILY ETF	3	USD	4		7.65	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	TSEM	NASTSEM	타워 세미컨덕터	TOWER SEMICONDUCTOR LTD	2	USD	4		41.62	1	1	930	1600	N		710	0	1	   	   
US	22	NAS	나스닥	TSHA	NASTSHA	타이샤 진 테라피스	TAYSHA GENE THERAPIES INC	2	USD	4		2.19	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TSL	NASTSL	GRANITESHARES ETF TRUST 1.25X LONG TESLA DAILY ETF	GRANITESHARES ETF TRUST 1.25X LONG TESLA DAILY ETF	3	USD	4		9.94	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	TSLA	NASTSLA	테슬라	TESLA INC	2	USD	4		243.92	1	1	930	1600	N		310	0	0	   	   
US	22	NAS	나스닥	TSLL	NASTSLL	DIREXION DAILY TSLA BULL 2X SHARES	DIREXION SHARES ETF TRUST DAILY TSLA BULL 2X SHARES	3	USD	4		12.18	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	TSLQ	NASTSLQ	INVESTMENT MANAGERS SERIES TRUST II TRADR 2X SHORT TSLA DAIL	INVESTMENT MANAGERS SERIES TRUST II TRADR 2X SHORT TSLA DAIL	3	USD	4		21.38	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	TSLR	NASTSLR	GRANITESHARES ETF TRUST 2X LONG TSLA DAILY ETF	GRANITESHARES ETF TRUST 2X LONG TSLA DAILY ETF	3	USD	4		18.64	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	TSLS	NASTSLS	DIREXION SHARES ETF TRUST DAILY TSLA BEAR 1X SHS	DIREXION SHARES ETF TRUST DAILY TSLA BEAR 1X SHS	3	USD	4		15.62	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	TSLT	NASTSLT	ETF OPPORTUNITIES TR T-REX 2X LONG TESLA DAILY TARGET ETF	ETF OPPORTUNITIES TR T-REX 2X LONG TESLA DAILY TARGET ETF	3	USD	4		16.57	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	TSLW	NASTSLW	TRADR 1.5X LONG TSLA WEEKLY ETF	TRADR 1.5X LONG TSLA WEEKLY ETF	3	USD	4		30.1575	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	TSLZ	NASTSLZ	ETF OPPORTUNITIES TR T-REX 2X INVERSE TESLA DAILY TARGET ETF	ETF OPPORTUNITIES TR T-REX 2X INVERSE TESLA DAILY TARGET ETF	3	USD	4		11.95	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	TSPY	NASTSPY	ETF OPPORTUNITIES TR TAPPALPHA SPY GROWTH & DAILY INCOME	ETF OPPORTUNITIES TR TAPPALPHA SPY GROWTH & DAILY INCOME	3	USD	4		25.3058	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	TSVT	NASTSVT	2세븐티 바이오	2SEVENTY BIO INC	2	USD	4		4.87	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TTD	NASTTD	트레이드 데스크	THE TRADE DESK INC	2	USD	4		110.14	1	1	930	1600	N		720	0	0	   	   
US	22	NAS	나스닥	TTEC	NASTTEC	TTEC 홀딩스	TTEC HOLDINGS INC	2	USD	4		4.22	1	1	930	1600	N		720	0	1	   	   
US	22	NAS	나스닥	TTEK	NASTTEK	테트라 테크	TETRA TECH INC	2	USD	4		46.69	1	1	930	1600	N		260	0	1	   	   
US	22	NAS	나스닥	TTGT	NASTTGT	테크타겟	TECHTARGET INC	2	USD	4		25.5	1	1	930	1600	N		370	0	1	   	   
US	22	NAS	나스닥	TTMI	NASTTMI	TTM 테크놀로지스	TTM TECHNOLOGIES INC	2	USD	4		18.13	1	1	930	1600	N		730	0	1	   	   
US	22	NAS	나스닥	TTNP	NASTTNP	타이탄 파머슈티컬즈	TITAN PHARMACEUTICAL INC	2	USD	4		5.5601	1	1	930	1600	N		520	0	0	   	   
US	22	NAS	나스닥	TTOO	NASTTOO	T2 바이오시스템스	T2 BIOSYSTEMS INC	2	USD	4		2.2	1	1	930	1600	N		530	0	1	   	   
US	22	NAS	나스닥	TTSH	NASTTSH	타일 숍 홀딩스	TILE SHOP HLDGS INC	2	USD	4		6.75	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TTWO	NASTTWO	테이크 투 인터랙티브 소프트웨어	TAKE TWO INTERACTIVE SOFTWARE INC	2	USD	4		153.66	1	1	930	1600	N		370	0	0	   	   
US	22	NAS	나스닥	TUG	NASTUG	LISTED FUND TRUST STF TACTICAL GROWTH ETF	LISTED FUND TRUST STF TACTICAL GROWTH ETF	3	USD	4		33.11	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	TUGN	NASTUGN	LISTED FUND TRUST STF TACTICAL GROWTH & INCOME ETF	LISTED FUND TRUST STF TACTICAL GROWTH & INCOME ETF	3	USD	4		23.1941	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	TUR	NASTUR	ISHARES INC MSCI TURKEY ETF USD DIS	ISHARES INC MSCI TURKEY ETF USD DIS	3	USD	4		37.79	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	TURB	NASTURB	터보 에너지(ADR)	TURBO ENERGY S A SPON ADS EACH REP 5 ORD SHS	2	USD	4		1.3515	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TURN	NASTURN	180 디그리 캐피털	180 DEGREE CAPITAL CORP	3	USD	4		3.36	1	1	930	1600	N		640	0	0	004	   
US	22	NAS	나스닥	TUSK	NASTUSK	매머드 에너지 서비시스	MAMMOTH ENERGY SERVICES INC	2	USD	4		3.83	1	1	930	1600	N		10	0	0	   	   
US	22	NAS	나스닥	TVGN	NASTVGN	테보젠 바이오 홀딩스	TEVOGEN BIO HOLDINGS INC	2	USD	4		0.44	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TVTX	NASTVTX	트래비어 테라퓨틱스	TRAVERE THERAPEUTICS INC	2	USD	4		15.06	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TW	NASTW	트레이드웹 마케츠	TRADEWEB MARKETS INC	2	USD	4		120.38	1	1	930	1600	N		640	0	0	   	   
US	22	NAS	나스닥	TWFG	NASTWFG	TWFG	TWFG INC	2	USD	4		26.77	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TWG	NASTWG	탑 웰스 그룹 홀딩스	TOP WEALTH GROUP HLDG LTD	2	USD	4		1.416	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TWIN	NASTWIN	트윈 디스크	TWIN DISC INC	2	USD	4		12.94	1	1	930	1600	N		230	0	1	   	   
US	22	NAS	나스닥	TWKS	NASTWKS	소트웍스 홀딩	THOUGHTWORKS HLDG INC	2	USD	4		4.39	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TWST	NASTWST	트위스트 바이오사이언스	TWIST BIOSCIENCE CORPORATION	2	USD	4		47.99	1	1	930	1600	N		530	0	0	   	   
US	22	NAS	나스닥	TXG	NASTXG	10X 지노믹스	10X GENOMICS INC	2	USD	4		23.48	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TXMD	NASTXMD	테라퓨틱스MD	THERAPEUTICSMD INC	2	USD	4		1.72	1	1	930	1600	N		520	0	0	   	   
US	22	NAS	나스닥	TXN	NASTXN	텍사스 인스트루먼츠	TEXAS INSTRUMENTS INC	2	USD	4		207.6	1	1	930	1600	N		710	0	0	   	   
US	22	NAS	나스닥	TXRH	NASTXRH	텍사스 로드하우스	TEXAS ROADHOUSE INC	2	USD	4		172.49	1	1	930	1600	N		350	0	0	   	   
US	22	NAS	나스닥	TXSS	NASTXSS	TEXAS CAPITAL FUNDS TRUST TEXAS SMALL CAP EQUITY INDEX ETF	TEXAS CAPITAL FUNDS TRUST TEXAS SMALL CAP EQUITY INDEX ETF	3	USD	4		27.8688	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	TYGO	NASTYGO	타이고 에너지	TIGO ENERGY INC	2	USD	4		1.62	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TYRA	NASTYRA	타이라 바이오사이언시스	TYRA BIOSCIENCES INC	2	USD	4		23.99	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	TZOO	NASTZOO	트래블주	TRAVELZOO	2	USD	4		14.09	1	1	930	1600	N		370	0	1	   	   
US	22	NAS	나스닥	UAE	NASUAE	ISHARES MSCI UAE ETF	ISHARES TRUST MSCI UAE ETF	3	USD	4		15.41	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	UAL	NASUAL	유나이티드 에어라인스 홀딩스	UNITED AIRLINES HOLDINGS INC	2	USD	4		52.59	1	1	930	1600	N		270	0	0	   	   
